HTML,./chrome/third_party/jstemplate/tutorial_examples/10-jsvalues.html,12,15,69
HTML,./chrome_frame/test/data/sub_frame3.html,1,0,14
C,./third_party/mesa/MesaLib/src/gallium/auxiliary/util/u_blitter.c,165,105,734
C/C++ Header,./third_party/sqlite/src/ext/icu/sqliteicu.h,4,15,8
C++,./chrome/browser/dom_ui/print_preview_ui_uitest.cc,12,11,53
C/C++ Header,./chrome/common/chrome_version_info.h,15,15,25
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/program/programopt.h,12,23,18
C/C++ Header,./chrome/browser/ui/cocoa/status_icons/status_tray_mac.h,7,4,13
C/C++ Header,./third_party/npapi/npspy/extern/nspr/md/_sunos4.h,37,59,137
C++,./third_party/protobuf/src/google/protobuf/stubs/once.cc,12,40,36
C++,./net/http/http_auth_handler_ntlm_win.cc,13,10,61
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r200/r200_ioctl.h,35,39,99
C++,./chrome/browser/automation/automation_resource_routing_delegate.cc,5,3,11
C++,./sandbox/src/interception.cc,100,43,361
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/i965/brw_state.h,29,41,104
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/state_trackers/vega/vg_manager.h,5,27,9
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/intel/intel_regions.c,84,83,355
C/C++ Header,./third_party/gpsd/release-2.38/gps.h,45,88,518
HTML,./o3d/samples/io/io.html,28,27,118
HTML,./chrome/app/resources/terms/terms_nb.html,1,0,187
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/main/macros.h,131,155,436
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/python/st_device.c,52,38,215
make,./net/third_party/nss/ssl/Makefile,18,58,17
C++,./chrome/browser/password_manager/password_manager_unittest.cc,42,24,210
C/C++ Header,./third_party/mesa/MesaLib/src/glu/sgi/libnurbs/nurbtess/sampleCompBot.h,17,31,90
C/C++ Header,./third_party/harfbuzz-ng/src/hb-ot-shape.h,9,25,12
C/C++ Header,./chrome/browser/ui/gtk/gtk_custom_menu_item.h,26,58,57
C/C++ Header,./chrome/browser/remoting/setup_flow_start_host_step.h,15,8,37
C++,./chrome/browser/extensions/extension_crash_recovery_browsertest.cc,71,27,356
C/C++ Header,./chrome/browser/tab_contents/popup_menu_helper_mac.h,11,9,26
C/C++ Header,./chrome/renderer/searchbox_extension.h,11,7,24
C++,./jingle/notifier/base/xmpp_client_socket_factory.cc,8,3,34
Objective C,./third_party/mozilla/NSScreen+Utils.m,8,36,15
